date,AirTemperature,RelativeHumidity,DewPoint,CloudCoverage,WindSpeed,SolarRadiation,PavementTemperature,Rainfall,BottomTemperature
2023-08-28 21:00:00-06:00,27.2,0.81,23.6,0.17,2.62,0.0,29.26851851851852,0.0,35.878120370370375
2023-08-28 22:00:00-06:00,26.9,0.79,23.1,0.3,2.62,0.0,28.65277777777778,0.0,35.73300925925926
2023-08-28 23:00:00-06:00,26.1,0.78,21.9,0.31,2.7,0.0,27.900462962962962,0.0,35.52246296296297
2023-08-29 00:00:00-06:00,26.0,0.7,20.1,0.12,2.83,0.0,27.331944444444446,0.0,35.49397222222222
2023-08-29 01:00:00-06:00,26.2,0.54,16.3,0.02,2.95,0.0,26.97453703703703,0.0,35.413555555555554
2023-08-29 02:00:00-06:00,26.1,0.45,13.3,0.0,3.31,0.0,26.683796296296297,0.0,35.234537037037036
2023-08-29 03:00:00-06:00,25.8,0.51,14.8,0.0,2.64,0.0,26.390277777777776,0.0,35.21864814814815
2023-08-29 04:00:00-06:00,25.4,0.57,16.4,0.0,2.33,0.0,26.10509259259259,0.0,35.21686111111111
2023-08-29 05:00:00-06:00,25.0,0.62,17.1,0.0,2.33,0.0,25.825925925925922,0.0,35.25212962962963
2023-08-29 06:00:00-06:00,24.6,0.67,18.1,0.0,1.96,0.0,26.142129629629633,0.0,35.22713888888889
2023-08-29 07:00:00-06:00,25.0,0.66,18.1,0.17,2.32,38.0,27.84305555555555,0.0,35.16503703703704
2023-08-29 08:00:00-06:00,27.2,0.63,19.4,0.2,2.76,182.0,30.805092592592594,0.0,35.234537037037036
2023-08-29 09:00:00-06:00,28.4,0.61,20.1,0.72,3.1,354.0,33.758796296296296,0.0,35.26634259259259
2023-08-29 10:00:00-06:00,30.0,0.55,20.0,0.2,2.4,493.0,35.8699074074074,0.0,35.4992962962963
2023-08-29 11:00:00-06:00,32.1,0.44,18.2,0.14,3.49,728.0,38.628703703703714,0.0,35.727583333333335
2023-08-29 12:00:00-06:00,33.4,0.38,17.1,0.32,4.3,842.0,41.0912037037037,0.0,35.80640740740741
2023-08-29 13:00:00-06:00,34.1,0.35,16.5,0.73,4.44,852.0,42.49768518518518,0.0,35.75790740740741
2023-08-29 14:00:00-06:00,34.2,0.35,16.4,0.63,4.16,850.0,43.218981481481485,0.0,35.71143518518519
2023-08-29 15:00:00-06:00,35.3,0.3,15.2,0.07,3.82,792.0,42.73935185185186,0.0,35.72930555555556
2023-08-29 16:00:00-06:00,35.4,0.29,14.8,0.22,4.33,642.0,40.681481481481484,0.0,35.70071296296297
2023-08-29 17:00:00-06:00,34.7,0.28,13.7,0.12,4.53,445.0,39.2550925925926,0.0,35.64188888888889
2023-08-29 18:00:00-06:00,34.0,0.27,12.4,0.06,3.19,247.0,37.71759259259259,0.0,35.40998148148148
2023-08-29 19:00:00-06:00,31.0,0.33,13.0,0.14,1.71,55.0,36.22824074074074,0.0,35.2450925925926
2023-08-29 20:00:00-06:00,30.9,0.35,13.5,0.06,3.05,0.0,34.875462962962956,0.0,35.22222222222222
2023-08-29 21:00:00-06:00,29.8,0.39,14.4,0.13,3.05,0.0,33.664351851851855,0.0,35.22222222222222
2023-08-29 22:00:00-06:00,29.3,0.41,14.8,0.1,2.97,0.0,32.64351851851851,0.0,35.19005555555555
2023-08-29 23:00:00-06:00,28.6,0.44,15.1,0.01,2.58,0.0,31.69027777777778,0.0,35.07432407407408
2023-08-30 00:00:00-06:00,27.8,0.47,15.4,0.01,2.69,0.0,30.805555555555557,0.0,35.05310185185184
2023-08-30 01:00:00-06:00,27.4,0.49,15.7,0.07,2.64,0.0,30.02731481481481,0.0,34.98943518518519
2023-08-30 02:00:00-06:00,26.8,0.51,15.8,0.01,2.47,0.0,29.226388888888888,0.0,34.90277777777778
2023-08-30 03:00:00-06:00,26.3,0.52,15.8,0.0,2.4,0.0,28.499999999999996,0.0,34.92753703703704
2023-08-30 04:00:00-06:00,25.9,0.54,15.7,0.0,2.77,0.0,27.780092592592588,0.0,34.957601851851855
2023-08-30 05:00:00-06:00,25.5,0.54,15.6,0.0,2.73,0.0,27.14722222222222,0.0,34.90277777777778
2023-08-30 06:00:00-06:00,23.6,0.6,15.4,0.0,2.0,0.0,27.14722222222222,0.0,34.92576851851852
2023-08-30 07:00:00-06:00,23.6,0.62,15.9,0.0,2.21,38.0,28.642129629629625,0.0,34.95937037037037
2023-08-30 08:00:00-06:00,27.6,0.5,16.2,0.01,1.33,218.0,31.495370370370367,0.0,35.07255555555555
2023-08-30 09:00:00-06:00,30.3,0.37,14.0,0.05,1.35,434.0,34.76481481481481,0.0,35.129296296296296
2023-08-30 10:00:00-06:00,32.1,0.32,13.1,0.06,1.84,608.0,38.02916666666667,0.0,35.12750925925926
2023-08-30 11:00:00-06:00,33.3,0.28,12.5,0.05,2.06,751.0,40.99212962962964,0.0,35.115
2023-08-30 12:00:00-06:00,34.3,0.26,12.3,0.04,2.02,841.0,43.74444444444445,0.0,35.15074074074074
2023-08-30 13:00:00-06:00,35.2,0.26,12.6,0.08,2.56,933.0,44.671296296296305,0.0,35.24333333333334
2023-08-30 14:00:00-06:00,35.4,0.26,12.9,0.36,3.34,828.0,45.314351851851846,0.0,35.31912037037037
2023-08-30 15:00:00-06:00,34.6,0.27,12.9,0.09,2.84,669.0,44.756018518518516,0.0,35.32956481481481
2023-08-30 16:00:00-06:00,35.6,0.25,12.6,0.15,2.4,621.0,43.381944444444436,0.0,35.28731481481482
2023-08-30 17:00:00-06:00,35.1,0.26,12.5,0.38,2.81,462.0,41.708333333333336,0.0,35.327777777777776
2023-08-30 18:00:00-06:00,33.2,0.33,14.7,0.13,1.94,218.0,39.91296296296296,0.0,35.29259259259259
2023-08-30 19:00:00-06:00,31.0,0.37,14.8,0.3,2.92,50.0,38.112500000000004,0.0,35.19525000000001
2023-08-30 20:00:00-06:00,29.6,0.37,13.4,0.28,1.88,0.0,36.51342592592593,0.0,35.0867037037037
2023-08-30 21:00:00-06:00,27.6,0.44,14.3,0.04,1.61,0.0,35.191203703703714,0.0,35.115
2023-08-30 22:00:00-06:00,27.7,0.44,14.2,0.01,2.13,0.0,33.96527777777778,0.0,35.15074074074074
2023-08-30 23:00:00-06:00,26.6,0.48,14.6,0.01,2.12,0.0,32.80648148148148,0.0,35.14537962962963
2023-08-31 00:00:00-06:00,26.8,0.45,13.8,0.01,2.53,0.0,31.84861111111111,0.0,35.044259259259256
2023-08-31 01:00:00-06:00,27.0,0.41,12.7,0.01,2.69,0.0,31.04861111111111,0.0,34.89737962962963
2023-08-31 02:00:00-06:00,26.7,0.41,12.4,0.01,2.64,0.0,30.289351851851848,0.0,34.77336111111111
2023-08-31 03:00:00-06:00,26.1,0.42,12.4,0.01,2.51,0.0,29.65277777777778,0.0,34.78561111111111
2023-08-31 04:00:00-06:00,25.5,0.45,12.6,0.02,1.97,0.0,28.974537037037038,0.0,34.69111111111111
2023-08-31 05:00:00-06:00,25.1,0.46,12.8,0.0,2.59,0.0,28.300925925925924,0.0,34.769861111111105
2023-08-31 06:00:00-06:00,23.6,0.51,12.8,0.0,2.06,0.0,28.174999999999994,0.0,34.72961111111111
2023-08-31 07:00:00-06:00,24.3,0.52,13.7,0.0,2.6,37.0,29.416666666666668,0.0,34.63805555555555
2023-08-31 08:00:00-06:00,27.1,0.45,14.2,0.0,1.6,213.0,32.07546296296296,0.0,34.6805
2023-08-31 09:00:00-06:00,29.8,0.41,15.0,0.0,1.25,433.0,35.31759259259259,0.0,34.72086111111111
2023-08-31 10:00:00-06:00,32.5,0.36,15.6,0.0,1.5,636.0,38.51712962962963,0.0,34.84588888888889
2023-08-31 11:00:00-06:00,34.3,0.3,14.2,0.0,1.8,796.0,41.26064814814814,0.0,34.98059259259259
2023-08-31 12:00:00-06:00,35.7,0.26,13.4,0.36,1.81,903.0,42.9712962962963,0.0,35.0477962962963
2023-08-31 13:00:00-06:00,36.6,0.24,12.6,0.48,2.12,875.0,44.88703703703704,0.0,35.088472222222215
2023-08-31 14:00:00-06:00,36.8,0.22,11.8,0.73,2.53,776.0,45.508796296296296,0.0,35.0867037037037
2023-08-31 15:00:00-06:00,36.5,0.22,11.6,0.83,3.3,638.0,44.91898148148148,0.0,35.09913888888888
2023-08-31 16:00:00-06:00,35.8,0.23,11.7,0.31,4.04,485.0,43.24537037037036,0.0,35.03187962962963
2023-08-31 17:00:00-06:00,35.6,0.22,10.8,0.22,3.01,343.0,41.32314814814814,0.0,34.92046296296296
2023-08-31 18:00:00-06:00,34.9,0.23,10.8,0.2,2.41,232.0,39.681481481481484,0.0,34.87788888888888
2023-08-31 19:00:00-06:00,31.1,0.29,11.0,0.01,1.94,54.0,37.906481481481485,0.0,34.82988888888889
2023-08-31 20:00:00-06:00,30.6,0.29,10.6,0.0,3.6,0.0,36.10138888888889,0.0,34.973518518518524
2023-08-31 21:00:00-06:00,30.8,0.29,10.6,0.0,5.32,0.0,34.75370370370371,0.0,34.86540740740741
2023-08-31 22:00:00-06:00,30.0,0.31,11.2,0.0,4.66,0.0,33.706944444444446,0.0,34.75761111111111
2023-08-31 23:00:00-06:00,28.6,0.39,13.3,0.0,3.91,0.0,32.71712962962963,0.0,34.78575
2023-09-01 00:00:00-06:00,27.2,0.5,15.9,0.0,2.94,0.0,31.864351851851854,0.0,34.82099999999999
2023-09-01 01:00:00-06:00,26.0,0.6,17.6,0.0,1.75,0.0,31.04814814814815,0.0,34.79611111111111
2023-09-01 02:00:00-06:00,24.7,0.69,18.6,0.0,1.5,0.0,30.280092592592588,0.0,34.79611111111111
2023-09-01 03:00:00-06:00,24.3,0.73,19.2,0.0,1.4,0.0,29.54259259259259,0.0,34.71561111111111
2023-09-01 04:00:00-06:00,23.4,0.8,19.8,0.0,1.97,0.0,28.869444444444447,0.0,34.66104629629629
2023-09-01 05:00:00-06:00,23.0,0.85,20.2,0.0,2.06,0.0,28.25833333333333,0.0,34.585
2023-09-01 06:00:00-06:00,22.7,0.86,20.2,0.0,1.6,0.0,28.18981481481481,0.0,34.585
2023-09-01 07:00:00-06:00,24.2,0.8,20.4,0.01,1.53,35.0,29.579629629629625,0.0,34.585
2023-09-01 08:00:00-06:00,26.9,0.66,20.0,0.0,1.3,212.0,32.18472222222223,0.0,34.69431481481481
2023-09-01 09:00:00-06:00,29.7,0.47,17.3,0.0,1.75,430.0,35.2912037037037,0.0,34.872527777777776
2023-09-01 10:00:00-06:00,31.9,0.37,15.5,0.0,1.71,633.0,38.3912037037037,0.0,35.023037037037035
2023-09-01 11:00:00-06:00,33.2,0.34,15.4,0.0,1.94,793.0,41.529629629629625,0.0,35.05133333333333
2023-09-01 12:00:00-06:00,34.3,0.32,15.3,0.01,2.15,898.0,43.91388888888889,0.0,35.01950000000001
2023-09-01 13:00:00-06:00,35.1,0.3,15.1,0.21,2.16,918.0,44.6662037037037,0.0,35.04072222222222
2023-09-01 14:00:00-06:00,35.4,0.29,14.8,0.18,2.15,829.0,45.99907407407407,0.0,35.09024074074075
2023-09-01 15:00:00-06:00,35.8,0.28,14.4,0.26,2.1,752.0,45.82916666666667,0.0,35.06901851851851
2023-09-01 16:00:00-06:00,35.5,0.28,14.1,0.21,2.62,613.0,43.58657407407407,0.0,35.115
2023-09-01 17:00:00-06:00,34.7,0.28,13.7,0.29,2.88,433.0,42.13379629629629,0.0,35.067249999999994
2023-09-01 18:00:00-06:00,34.1,0.29,13.5,0.08,3.72,227.0,40.83935185185185,0.0,35.00888888888889
2023-09-01 19:00:00-06:00,32.1,0.31,12.6,0.03,2.97,46.0,38.89675925925926,0.0,34.92046296296296
2023-09-01 20:00:00-06:00,30.8,0.32,12.4,0.01,3.06,0.0,37.11296296296297,0.0,34.90277777777778
2023-09-01 21:00:00-06:00,30.6,0.33,12.4,0.06,4.11,0.0,35.638888888888886,0.0,34.89922222222222
2023-09-01 22:00:00-06:00,29.8,0.33,11.9,0.01,3.2,0.0,34.49583333333332,0.0,34.79611111111111
2023-09-01 23:00:00-06:00,28.4,0.4,13.4,0.0,4.29,0.0,33.45925925925926,0.0,34.79611111111111
2023-09-02 00:00:00-06:00,27.0,0.58,17.9,0.0,2.6,0.0,32.564351851851846,0.0,34.79611111111111
2023-09-02 01:00:00-06:00,26.1,0.64,18.7,0.0,1.96,0.0,31.64259259259259,0.0,34.79611111111111
2023-09-02 02:00:00-06:00,25.4,0.67,18.8,0.0,1.48,0.0,30.827777777777783,0.0,34.71036111111111
2023-09-02 03:00:00-06:00,24.6,0.7,18.7,0.0,1.5,0.0,30.00601851851852,0.0,34.69111111111111
2023-09-02 04:00:00-06:00,24.5,0.7,18.7,0.0,1.64,0.0,29.284722222222218,0.0,34.60091666666666
2023-09-02 05:00:00-06:00,23.3,0.76,18.8,0.0,1.61,0.0,28.60555555555555,0.0,34.58323148148148
2023-09-02 06:00:00-06:00,22.7,0.74,17.9,0.0,1.62,0.0,28.473611111111108,0.0,34.484194444444434
2023-09-02 07:00:00-06:00,23.6,0.7,17.8,0.0,1.58,35.0,28.963888888888892,0.0,34.47888888888889
2023-09-02 08:00:00-06:00,27.4,0.53,17.0,0.0,0.94,216.0,29.437037037037037,0.0,34.572620370370366
2023-09-02 09:00:00-06:00,30.5,0.37,14.3,0.0,0.58,436.0,32.18564814814815,0.0,34.77886111111111
2023-09-02 10:00:00-06:00,32.8,0.28,12.1,0.0,1.04,638.0,36.45972222222222,0.0,34.89388888888889
2023-09-02 11:00:00-06:00,34.2,0.26,11.9,0.0,1.1,799.0,40.05555555555556,0.0,34.90277777777778
2023-09-02 12:00:00-06:00,35.3,0.24,12.0,0.0,1.08,903.0,42.75555555555555,0.0,35.06389814814815
2023-09-02 13:00:00-06:00,36.2,0.23,12.0,0.01,1.39,941.0,44.581944444444446,0.0,35.1775462962963
2023-09-02 14:00:00-06:00,37.3,0.21,11.2,0.52,2.38,912.0,44.53981481481481,0.0,35.08499074074074
2023-09-02 15:00:00-06:00,37.0,0.21,11.2,1.0,2.92,746.0,44.37592592592593,0.0,35.010657407407415
2023-09-02 16:00:00-06:00,36.4,0.22,11.6,0.85,3.26,571.0,42.53935185185185,0.0,35.03895370370371
2023-09-02 17:00:00-06:00,35.7,0.23,11.2,0.69,3.48,388.0,40.71851851851852,0.0,35.015962962962966
2023-09-02 18:00:00-06:00,35.0,0.26,12.5,0.14,2.42,219.0,39.0074074074074,0.0,35.02480555555556
2023-09-02 19:00:00-06:00,31.9,0.3,12.0,0.07,2.36,48.0,37.35555555555556,0.0,35.00888888888889
2023-09-02 20:00:00-06:00,29.6,0.35,12.5,0.01,2.33,0.0,35.96990740740741,0.0,35.00888888888889
2023-09-02 21:00:00-06:00,30.1,0.37,13.9,0.0,5.44,0.0,34.93842592592593,0.0,34.93991666666667
2023-09-02 22:00:00-06:00,28.6,0.56,19.0,0.0,4.16,0.0,34.01157407407408,0.0,34.90277777777778
2023-09-02 23:00:00-06:00,27.9,0.59,19.1,0.0,3.35,0.0,33.18518518518518,0.0,34.90277777777778
2023-09-03 00:00:00-06:00,27.0,0.59,18.4,0.0,3.1,0.0,32.459722222222226,0.0,34.869
2023-09-03 01:00:00-06:00,26.3,0.61,18.1,0.0,2.7,0.0,31.68055555555555,0.0,34.794361111111115
2023-09-03 02:00:00-06:00,25.5,0.64,18.3,0.0,1.96,0.0,30.927314814814814,0.0,34.69811111111111
2023-09-03 03:00:00-06:00,25.0,0.67,18.5,0.0,1.87,0.0,30.300925925925927,0.0,34.685805555555554
2023-09-03 04:00:00-06:00,24.5,0.71,18.8,0.0,2.2,0.0,29.68564814814815,0.0,34.585
2023-09-03 05:00:00-06:00,24.1,0.75,19.4,0.0,2.1,0.0,29.100925925925928,0.0,34.585
2023-09-03 06:00:00-06:00,23.5,0.85,20.8,0.0,2.58,0.0,29.04722222222222,0.0,34.585
2023-09-03 07:00:00-06:00,23.9,0.84,21.0,0.0,2.06,32.0,30.275000000000002,0.0,34.585
2023-09-03 08:00:00-06:00,25.8,0.75,21.0,0.0,2.13,203.0,31.800000000000004,0.0,34.585
2023-09-03 09:00:00-06:00,28.3,0.62,20.4,0.0,2.12,418.0,32.716203703703705,0.0,34.669888888888885
2023-09-03 10:00:00-06:00,30.7,0.52,19.7,0.0,1.91,618.0,36.39722222222222,0.0,34.748861111111104
2023-09-03 11:00:00-06:00,32.9,0.41,18.1,0.0,1.3,778.0,40.11805555555555,0.0,34.909768518518526
2023-09-03 12:00:00-06:00,34.5,0.34,16.4,0.06,1.58,880.0,43.20879629629629,0.0,35.065481481481484
2023-09-03 13:00:00-06:00,35.3,0.31,15.6,0.05,2.46,885.0,45.467129629629625,0.0,35.07962962962963
2023-09-03 14:00:00-06:00,35.8,0.29,15.0,0.03,3.14,873.0,46.64444444444444,0.0,35.115
2023-09-03 15:00:00-06:00,35.8,0.28,14.3,0.02,3.47,784.0,46.298148148148144,0.0,35.129296296296296
2023-09-03 16:00:00-06:00,35.5,0.28,14.3,0.04,3.08,638.0,43.96111111111111,0.0,35.11325
2023-09-03 17:00:00-06:00,35.0,0.3,14.7,0.05,3.05,439.0,41.55555555555555,0.0,35.065481481481484
2023-09-03 18:00:00-06:00,34.2,0.28,13.3,0.06,2.88,226.0,39.88703703703704,0.0,35.00888888888889
2023-09-03 19:00:00-06:00,31.7,0.33,13.6,0.03,2.04,46.0,38.31249999999999,0.0,34.95583333333334
2023-09-03 20:00:00-06:00,30.7,0.37,14.5,0.06,2.52,0.0,36.43888888888888,0.0,34.91162037037037
2023-09-03 21:00:00-06:00,29.9,0.49,18.1,0.03,4.55,0.0,35.33796296296296,0.0,34.90277777777778
2023-09-03 22:00:00-06:00,29.1,0.56,19.4,0.0,3.76,0.0,34.385185185185186,0.0,34.86722222222222
2023-09-03 23:00:00-06:00,28.1,0.64,20.5,0.0,4.49,0.0,33.43333333333334,0.0,34.870777777777775
2023-09-04 00:00:00-06:00,26.8,0.72,21.3,0.0,3.28,0.0,32.60601851851852,0.0,34.79611111111111
2023-09-04 01:00:00-06:00,26.1,0.74,21.1,0.0,2.89,0.0,31.94398148148148,0.0,34.70336111111111
2023-09-04 02:00:00-06:00,25.5,0.77,21.2,0.0,2.83,0.0,31.574999999999996,0.0,34.69111111111111
2023-09-04 03:00:00-06:00,25.0,0.82,21.6,0.0,2.31,0.0,31.09027777777777,0.0,34.69111111111111
2023-09-04 04:00:00-06:00,24.6,0.86,22.1,0.24,2.5,0.0,30.669907407407404,0.0,34.652203703703705
2023-09-04 05:00:00-06:00,24.6,0.89,22.7,0.23,2.67,0.0,30.333333333333336,0.0,34.65397222222222
2023-09-04 06:00:00-06:00,25.4,0.88,23.2,0.23,4.03,0.0,30.20601851851852,0.0,34.585
2023-09-04 07:00:00-06:00,25.8,0.86,23.2,0.83,4.1,18.0,30.984722222222217,0.0,34.58676851851852
2023-09-04 08:00:00-06:00,27.2,0.77,22.9,0.32,4.08,146.0,33.43240740740741,0.0,34.63451851851852
2023-09-04 09:00:00-06:00,29.2,0.67,22.3,0.13,3.44,367.0,36.48101851851852,0.0,34.585
2023-09-04 10:00:00-06:00,30.9,0.58,21.7,0.13,3.37,584.0,39.53981481481481,0.0,34.68556481481481
2023-09-04 11:00:00-06:00,32.7,0.49,20.6,0.05,3.34,740.0,42.640277777777776,0.0,34.78755555555555
2023-09-04 12:00:00-06:00,34.4,0.39,18.3,0.15,3.6,857.0,45.01296296296296,0.0,34.88487962962963
2023-09-04 13:00:00-06:00,35.5,0.33,16.7,0.14,3.4,854.0,46.571296296296296,0.0,35.00888888888889
2023-09-04 14:00:00-06:00,35.9,0.31,16.2,0.05,3.61,824.0,46.89398148148149,0.0,35.079648148148145
2023-09-04 15:00:00-06:00,36.3,0.29,15.7,0.09,3.54,753.0,46.335185185185175,0.0,35.072574074074076
2023-09-04 16:00:00-06:00,36.5,0.28,15.2,0.12,3.26,606.0,44.2337962962963,0.0,35.088472222222215
2023-09-04 17:00:00-06:00,36.3,0.28,15.1,0.09,3.32,431.0,41.83379629629629,0.0,35.015962962962966
2023-09-04 18:00:00-06:00,36.2,0.3,15.7,0.08,2.46,225.0,39.986111111111114,0.0,35.005351851851856
2023-09-04 19:00:00-06:00,33.6,0.38,17.2,0.76,3.9,36.0,38.20694444444444,0.0,35.010657407407415
2023-09-04 20:00:00-06:00,32.3,0.45,19.0,0.3,5.37,0.0,36.72268518518519,0.0,35.01419444444445
2023-09-04 21:00:00-06:00,30.0,0.67,23.2,0.1,5.46,0.0,35.48657407407407,0.0,35.03895370370371
2023-09-04 22:00:00-06:00,29.2,0.72,23.6,0.07,5.06,0.0,34.564351851851846,0.0,35.00888888888889
2023-09-04 23:00:00-06:00,28.3,0.73,22.9,0.07,4.46,0.0,33.68101851851852,0.0,34.962907407407414
2023-09-05 00:00:00-06:00,27.6,0.76,22.9,0.01,3.28,0.0,32.90092592592593,0.0,34.90277777777778
2023-09-05 01:00:00-06:00,27.0,0.79,23.0,0.0,2.72,0.0,32.26481481481481,0.0,34.87611111111111
2023-09-05 02:00:00-06:00,26.5,0.81,23.0,0.01,2.72,0.0,31.66944444444444,0.0,34.79611111111111
2023-09-05 03:00:00-06:00,26.2,0.83,23.0,0.12,2.53,0.0,31.1375,0.0,34.79611111111111
2023-09-05 04:00:00-06:00,25.9,0.85,23.1,0.24,3.11,0.0,30.55462962962963,0.0,34.79611111111111
2023-09-05 05:00:00-06:00,25.6,0.87,23.3,0.16,3.42,0.0,29.974074074074075,0.0,34.74011111111111
2023-09-05 06:00:00-06:00,25.3,0.91,23.7,0.09,3.42,0.0,29.717129629629632,0.0,34.769861111111105
2023-09-05 07:00:00-06:00,25.9,0.86,23.4,0.26,4.24,26.0,30.35324074074074,0.0,34.77336111111111
2023-09-05 08:00:00-06:00,27.4,0.76,22.7,0.55,4.7,187.0,32.87546296296296,0.0,34.71386111111111
2023-09-05 09:00:00-06:00,29.1,0.66,22.2,0.23,4.5,374.0,35.44444444444444,0.0,34.7646111111111
2023-09-05 10:00:00-06:00,30.8,0.59,22.0,0.04,3.8,566.0,38.617592592592594,0.0,34.853
2023-09-05 11:00:00-06:00,32.9,0.51,21.3,0.03,3.93,751.0,41.74999999999999,0.0,34.877879629629625
2023-09-05 12:00:00-06:00,34.5,0.44,20.6,0.01,4.02,875.0,44.40833333333333,0.0,34.869
2023-09-05 13:00:00-06:00,35.9,0.39,19.7,0.07,3.93,909.0,46.050925925925924,0.0,34.92045370370371
2023-09-05 14:00:00-06:00,36.9,0.33,18.0,0.06,3.45,855.0,46.697685185185186,0.0,35.03895370370371
2023-09-05 15:00:00-06:00,37.4,0.3,16.9,0.1,3.42,762.0,45.90416666666666,0.0,35.08683333333333
2023-09-05 16:00:00-06:00,37.3,0.29,16.1,0.12,3.18,594.0,43.48240740740741,0.0,35.19899074074074
2023-09-05 17:00:00-06:00,36.8,0.28,15.5,0.09,3.28,417.0,41.74444444444445,0.0,35.115
2023-09-05 18:00:00-06:00,36.0,0.31,16.4,0.06,3.01,214.0,40.04398148148148,0.0,35.115
2023-09-05 19:00:00-06:00,34.1,0.35,16.3,0.07,4.3,38.0,38.12407407407407,0.0,35.13287037037037
2023-09-05 20:00:00-06:00,32.0,0.5,20.1,0.0,5.92,0.0,36.75972222222222,0.0,35.13469444444444
2023-09-05 21:00:00-06:00,30.6,0.57,21.2,0.0,4.83,0.0,35.523148148148145,0.0,35.0584074074074
2023-09-05 22:00:00-06:00,29.4,0.57,20.0,0.0,4.52,0.0,34.469907407407405,0.0,34.97882407407408
2023-09-05 23:00:00-06:00,28.2,0.6,19.7,0.0,3.64,0.0,33.47037037037037,0.0,34.90277777777778
2023-09-06 00:00:00-06:00,27.2,0.67,20.4,0.0,3.23,0.0,32.56944444444444,0.0,34.80499999999999
2023-09-06 01:00:00-06:00,26.3,0.75,21.6,0.0,2.85,0.0,31.800462962962968,0.0,34.79611111111111
2023-09-06 02:00:00-06:00,25.8,0.83,22.6,0.06,2.69,0.0,31.163888888888895,0.0,34.7453611111111
2023-09-06 03:00:00-06:00,25.4,0.87,23.1,0.15,2.73,0.0,30.953240740740732,0.0,34.72436111111111
2023-09-06 04:00:00-06:00,25.1,0.91,23.5,0.27,2.42,0.0,30.790740740740738,0.0,34.79261111111111
2023-09-06 05:00:00-06:00,24.9,0.93,23.7,0.36,2.4,0.0,30.578703703703706,0.0,34.726111111111116
2023-09-06 06:00:00-06:00,26.2,0.87,23.9,0.97,2.24,0.0,30.542129629629635,0.0,34.69111111111111
2023-09-06 07:00:00-06:00,26.4,0.85,23.8,0.98,1.5,21.0,31.296296296296294,0.0,34.69111111111111
2023-09-06 08:00:00-06:00,27.7,0.78,23.4,0.12,2.06,153.0,33.90138888888888,0.0,34.71036111111111
2023-09-06 09:00:00-06:00,29.5,0.68,23.1,0.18,2.66,378.0,35.5,0.0,34.79611111111111
2023-09-06 10:00:00-06:00,31.3,0.6,22.6,0.14,2.38,582.0,43.4515873015873,0.0,34.90088888888889
2023-09-06 11:00:00-06:00,32.8,0.52,21.7,0.14,2.52,734.0,43.07129629629629,0.0,35.012425925925925
2023-09-11 16:00:00-06:00,35.4,0.29,14.7,0.34,3.48,565.0,41.68657407407408,0.0,
2023-09-11 17:00:00-06:00,35.0,0.28,13.7,0.79,3.07,375.0,40.00231481481481,0.0,
2023-09-11 18:00:00-06:00,33.0,0.37,16.2,0.68,1.56,155.0,38.302314814814814,0.0,
2023-09-11 19:00:00-06:00,30.0,0.44,16.5,0.95,2.15,21.0,36.795833333333334,0.0,
2023-09-11 20:00:00-06:00,30.6,0.39,14.9,0.17,2.59,0.0,35.35972222222222,0.0,
2023-09-11 21:00:00-06:00,30.0,0.38,14.2,0.01,2.62,0.0,34.1962962962963,0.0,
2023-09-11 22:00:00-06:00,29.0,0.4,14.0,0.07,3.28,0.0,33.1537037037037,0.0,
2023-09-11 23:00:00-06:00,27.6,0.54,17.5,1.0,3.69,0.0,32.15324074074074,0.0,
2023-09-12 00:00:00-06:00,26.5,0.59,18.0,0.26,3.19,0.0,31.311574074074073,0.0,
2023-09-12 01:00:00-06:00,25.7,0.64,18.4,0.14,2.97,0.0,30.780092592592585,0.0,
2023-09-12 02:00:00-06:00,25.1,0.68,18.7,0.01,3.16,0.0,30.368981481481484,0.0,
2023-09-12 03:00:00-06:00,24.6,0.7,18.8,0.9,2.52,0.0,29.953240740740743,0.0,
2023-09-12 04:00:00-06:00,24.1,0.72,18.7,0.52,1.84,0.0,29.499999999999996,0.0,
2023-09-12 05:00:00-06:00,23.3,0.76,18.8,0.0,1.24,0.0,29.13287037037037,0.0,
2023-09-12 06:00:00-06:00,23.8,0.75,19.2,0.0,1.84,0.0,28.926851851851847,0.0,
2023-09-12 07:00:00-06:00,24.2,0.75,19.5,1.0,1.22,19.0,29.10648148148148,0.0,
2023-09-12 08:00:00-06:00,25.6,0.68,19.2,1.0,0.86,106.0,30.53703703703703,0.0,
2023-09-12 09:00:00-06:00,28.1,0.56,18.4,0.91,1.8,293.0,32.69583333333333,0.0,
2023-09-12 10:00:00-06:00,30.0,0.48,17.7,0.88,2.16,505.0,34.12175925925926,0.0,
2023-09-12 11:00:00-06:00,30.9,0.46,18.0,1.0,2.12,538.0,36.63333333333333,0.0,
2023-09-12 12:00:00-06:00,32.3,0.43,18.1,0.92,2.42,688.0,38.98657407407407,0.0,
2023-09-12 13:00:00-06:00,33.0,0.41,17.9,0.98,3.11,768.0,41.12916666666667,0.0,
2023-09-12 14:00:00-06:00,33.2,0.39,17.5,0.4,3.01,756.0,41.81342592592593,0.0,
2023-09-12 15:00:00-06:00,33.6,0.37,16.9,0.07,2.5,725.0,40.87685185185185,0.0,
2023-09-12 16:00:00-06:00,33.8,0.36,16.6,0.16,1.62,581.0,39.218055555555566,0.0,
