date,AirTemperature,RelativeHumidity,DewPoint,CloudCoverage,WindSpeed,SolarRadiation,PavementTemperature,Rainfall,BottomTemperature
2024-01-08 14:00:00-06:00,15.1,0.56,6.5,0.04,5.74,440.0,18.253703703703703,0.0,
2024-01-08 15:00:00-06:00,16.8,0.28,-1.7,0.01,7.8,522.0,17.82222222222222,0.0,
2024-01-08 16:00:00-06:00,15.7,0.24,-4.7,0.0,8.32,390.0,17.124999999999996,0.0,
2024-01-08 17:00:00-06:00,14.4,0.21,-7.9,0.0,9.43,213.0,16.625462962962963,0.0,
2024-01-08 18:00:00-06:00,14.3,0.09,-18.8,0.04,11.59,41.0,16.11574074074074,0.0,
2024-01-08 19:00:00-06:00,11.1,0.29,-6.5,0.52,9.07,0.0,15.860185185185188,0.0,
2024-01-08 20:00:00-06:00,11.0,0.33,-4.7,0.92,7.44,0.0,15.63148148148148,0.0,
2024-01-08 21:00:00-06:00,12.6,0.21,-8.9,0.61,8.13,0.0,15.402314814814812,0.0,
2024-01-08 22:00:00-06:00,11.7,0.23,-8.9,0.43,8.88,0.0,14.990740740740737,0.0,
2024-01-08 23:00:00-06:00,9.7,0.27,-8.6,0.36,8.64,0.0,14.42962962962963,0.0,
2024-01-09 00:00:00-06:00,7.9,0.3,-8.7,0.0,8.56,0.0,13.82546296296296,0.0,
2024-01-09 01:00:00-06:00,7.2,0.31,-8.6,0.0,8.14,0.0,13.424999999999999,0.0,
2024-01-09 02:00:00-06:00,7.5,0.3,-9.0,0.0,9.41,0.0,13.20046296296296,0.0,
2024-01-09 03:00:00-06:00,7.4,0.29,-9.3,0.0,8.63,0.0,12.92592592592593,0.0,
2024-01-09 04:00:00-06:00,7.1,0.3,-9.4,0.0,7.01,0.0,12.561111111111114,0.0,
