Solar_Radiation,Humidity,Wind_Speed,Air_Temperature,Date,Pavement_Temperature
0,67.93,1.6,29.700000000000003,2023-06-16 20:00:00,37.91527777777778
0,72.65,1.8,28.6,2023-06-16 21:00:00,35.81574074074074
0,78.07000000000001,2.1,27.700000000000003,2023-06-16 22:00:00,34.28495370370371
0,84.54,2.2,26.8,2023-06-16 23:00:00,33.00208333333333
0,91.03,2.2,26.1,2023-06-17 00:00:00,31.804861111111112
0,97.54,2.0,25.5,2023-06-17 01:00:00,30.748842592592588
0,100.0,1.8,25.3,2023-06-17 02:00:00,29.948379629629628
0,100.0,1.6,25.3,2023-06-17 03:00:00,29.305555555555554
0,100.0,1.5,25.200000000000003,2023-06-17 04:00:00,28.658564814814817
0,100.0,1.3,25.0,2023-06-17 05:00:00,28.807638888888892
26,98.54,2.1,26.200000000000003,2023-06-17 06:00:00,29.12152777777778
165,90.83,2.5,27.4,2023-06-17 07:00:00,29.25902777777778
214,78.38,2.8000000000000003,29.1,2023-06-17 08:00:00,30.221990740740743
434,66.05,3.6,30.700000000000003,2023-06-17 09:00:00,32.18981481481481
492,56.27,4.0,32.300000000000004,2023-06-17 10:00:00,33.41296296296297
559,49.65,3.5,33.6,2023-06-17 11:00:00,35.1349537037037
556,46.12,2.8000000000000003,34.2,2023-06-17 12:00:00,37.4275462962963
775,44.38,2.5,34.6,2023-06-17 13:00:00,39.40185185185186
738,42.45,2.0,35.2,2023-06-17 14:00:00,42.47430555555555
702,40.64,2.0,35.7,2023-06-17 15:00:00,43.885879629629635
620,40.69,2.6,35.4,2023-06-17 16:00:00,43.66597222222223
460,44.32,3.0,34.2,2023-06-17 17:00:00,43.36342592592593
253,55.74,2.2,32.0,2023-06-17 18:00:00,41.525
65,66.65,2.0,29.700000000000003,2023-06-17 19:00:00,39.05949074074074
0,70.55,2.6,28.9,2023-06-17 20:00:00,36.67106481481482
0,75.06,3.1,28.200000000000003,2023-06-17 21:00:00,34.79699074074073
0,80.54,3.3000000000000003,27.5,2023-06-17 22:00:00,33.351157407407406
0,87.7,2.8000000000000003,26.6,2023-06-17 23:00:00,32.03472222222222
0,92.73,2.3000000000000003,26.1,2023-06-18 00:00:00,30.9375
0,95.98,2.1,25.8,2023-06-18 01:00:00,30.202083333333324
0,98.37,2.0,25.5,2023-06-18 02:00:00,29.772916666666667
0,99.74,2.0,25.3,2023-06-18 03:00:00,29.370833333333337
0,100.0,1.8,25.1,2023-06-18 04:00:00,28.895370370370372
0,100.0,1.9,25.0,2023-06-18 05:00:00,28.659490740740743
29,94.94,2.9000000000000004,26.0,2023-06-18 06:00:00,28.415509259259263
16,84.72,3.6,27.700000000000003,2023-06-18 07:00:00,28.211574074074072
315,73.74,3.8,29.9,2023-06-18 08:00:00,28.779629629629632
610,63.64,3.9,32.1,2023-06-18 09:00:00,30.51180555555556
780,53.59,3.7,34.4,2023-06-18 10:00:00,34.30115740740741
905,45.09,3.4000000000000004,36.7,2023-06-18 11:00:00,39.13425925925927
978,38.37,3.0,38.6,2023-06-18 12:00:00,43.06481481481482
984,33.62,2.8000000000000003,39.900000000000006,2023-06-18 13:00:00,47.03796296296296
927,30.61,2.7,40.6,2023-06-18 14:00:00,49.802777777777784
810,28.9,2.6,40.7,2023-06-18 15:00:00,51.19143518518519
649,28.19,2.4000000000000004,40.3,2023-06-18 16:00:00,51.127546296296295
455,28.94,2.4000000000000004,39.2,2023-06-18 17:00:00,50.05787037037037
248,39.87,1.7000000000000002,36.5,2023-06-18 18:00:00,47.1861111111111
41,56.35,1.4,32.1,2023-06-18 19:00:00,43.47106481481482
0,60.66,1.5,30.3,2023-06-18 20:00:00,40.23634259259259
0,67.17,1.7000000000000002,29.1,2023-06-18 21:00:00,37.72939814814814
0,77.04,2.0,28.0,2023-06-18 22:00:00,35.68958333333334
0,86.8,2.2,27.1,2023-06-18 23:00:00,34.11226851851851
0,93.94,2.0,26.5,2023-06-19 00:00:00,32.67476851851852
0,98.59,1.6,26.200000000000003,2023-06-19 01:00:00,31.409722222222218
0,100.0,1.4,26.0,2023-06-19 02:00:00,30.325694444444448
0,100.0,1.4,25.9,2023-06-19 03:00:00,29.463194444444444
0,100.0,1.7000000000000002,25.8,2023-06-19 04:00:00,28.743287037037035
0,100.0,1.9,25.700000000000003,2023-06-19 05:00:00,28.354629629629635
29,96.14,2.7,26.700000000000003,2023-06-19 06:00:00,28.272685185185185
207,86.59,2.6,28.200000000000003,2023-06-19 07:00:00,28.291898148148153
168,75.03,2.5,30.3,2023-06-19 08:00:00,29.035185185185185
607,63.52,2.7,32.5,2023-06-19 09:00:00,30.66643518518518
776,52.18,3.1,34.5,2023-06-19 10:00:00,34.47175925925926
809,43.37,3.4000000000000004,36.3,2023-06-19 11:00:00,39.626620370370375
838,36.64,3.5,38.0,2023-06-19 12:00:00,44.2113425925926
866,31.79,3.4000000000000004,39.400000000000006,2023-06-19 13:00:00,47.45625
919,28.85,3.3000000000000003,40.3,2023-06-19 14:00:00,50.31157407407407
703,26.92,3.1,40.8,2023-06-19 15:00:00,50.93773148148148
642,26.56,2.7,40.6,2023-06-19 16:00:00,50.25925925925926
127,27.92,2.4000000000000004,39.6,2023-06-19 17:00:00,47.7863425925926
45,41.14,1.5,36.7,2023-06-19 18:00:00,43.52662037037037
39,54.88,1.5,32.5,2023-06-19 19:00:00,40.155092592592595
0,58.2,2.1,31.0,2023-06-19 20:00:00,37.75185185185185
0,64.69,2.6,30.0,2023-06-19 21:00:00,36.06898148148149
0,73.95,2.6,28.8,2023-06-19 22:00:00,34.81412037037037
0,83.23,2.4000000000000004,27.6,2023-06-19 23:00:00,33.876620370370375
0,90.35,2.2,26.700000000000003,2023-06-20 00:00:00,33.02013888888889
0,95.98,1.7000000000000002,25.9,2023-06-20 01:00:00,31.80439814814815
0,99.88,1.2000000000000002,25.3,2023-06-20 02:00:00,30.624305555555555
0,100.0,1.0,24.8,2023-06-20 03:00:00,29.648842592592594
0,100.0,1.0,24.6,2023-06-20 04:00:00,28.93703703703704
0,100.0,1.0,24.5,2023-06-20 05:00:00,28.3974537037037
35,96.46,2.1,26.3,2023-06-20 06:00:00,28.194444444444443
